Employee_ID,Candidate_ID,Hire_Date,Department,Role,Base_Salary,Manager_ID,Manager_Effect,Is_Bad_Manager,Is_Biased_Manager,Gender,Ethnicity,Age_Band,Education_Level,Skill_Score,Culture_Score,Potential_Score,LQI
EMP_017163,CAND_024550,2022-12-12,Engineering,Senior_Engineer,145000,MGR_0320,0.0915,False,False,Female,White,31_40,Bachelors,74.4,56.8,66.6,66.78
EMP_017164,CAND_024552,2022-12-12,Finance,Senior_FA,123000,MGR_0199,0.0712,False,False,Male,Black_African_American,31_40,Bachelors,75.8,65.4,58.4,67.46
EMP_017165,CAND_024554,2022-12-12,Sales,Sales_Manager,107000,MGR_0376,0.0946,False,True,Male,White,31_40,PhD,68.5,60.5,45.5,59.2
EMP_017166,CAND_024555,2022-12-12,Product,Product_Manager,140000,MGR_0329,0.1158,False,False,Male,White,31_40,PhD,72.6,75.6,62.1,70.35
EMP_017167,CAND_024557,2022-12-12,HR,CHRO,78000,MGR_0247,-0.0246,False,True,Female,Black_African_American,41_50,Bachelors,53.0,45.0,52.2,50.36
EMP_017168,CAND_024558,2022-12-12,Engineering,Tech_Lead,150000,MGR_0369,0.04,False,False,Male,Asian,22_30,Bachelors,59.3,64.0,87.1,69.05
EMP_017169,CAND_024559,2022-12-13,Product,Dir_Product,142000,MGR_0270,0.0828,False,False,Female,White,41_50,Bachelors,76.9,64.2,60.4,68.14
EMP_017170,CAND_024560,2022-12-13,Product,Product_Manager,138000,MGR_0239,0.0164,False,False,Male,White,41_50,Masters,77.6,65.0,73.4,72.56
EMP_017171,CAND_024564,2022-12-13,Marketing,Marketing_Manager,99000,MGR_0249,0.0697,False,False,Male,White,31_40,Masters,53.4,68.2,47.3,56.01
EMP_017172,CAND_024565,2022-12-13,Product,CPO,139000,MGR_0013,-0.1422,True,False,Non_Binary,White,51_Plus,Masters,68.4,54.9,76.4,66.75
EMP_017173,CAND_024566,2022-12-13,Engineering,Tech_Lead,143000,MGR_0029,0.0325,False,False,Female,White,51_Plus,Bachelors,65.5,53.7,68.8,62.95
EMP_017174,CAND_024567,2022-12-13,Engineering,Software_Engineer,156000,MGR_0096,-0.0763,False,False,Male,Asian,51_Plus,Bachelors,70.6,82.8,70.4,74.2
EMP_017175,CAND_024568,2022-12-13,Operations,SC_Analyst,88000,MGR_0186,0.0214,False,False,Male,Black_African_American,22_30,Bachelors,62.4,54.0,51.5,56.61
EMP_017176,CAND_024569,2022-12-13,Operations,Operations_Manager,88000,MGR_0115,0.059,False,False,Male,Hispanic_Latino,31_40,PhD,69.7,70.3,53.7,65.08
EMP_017177,CAND_024570,2022-12-13,Engineering,Senior_Engineer,130000,MGR_0114,-0.1329,True,False,Female,White,31_40,Bachelors,46.0,40.7,51.1,45.94
EMP_017178,CAND_024571,2022-12-13,Operations,Operations_Manager,89000,MGR_0181,-0.0252,False,False,Male,Other,22_30,Bachelors,73.1,65.0,59.2,66.5
EMP_017179,CAND_024572,2022-12-13,Sales,Account_Executive,114000,MGR_0384,-0.2166,False,True,Female,Asian,31_40,Bachelors,71.3,69.0,66.0,69.02
EMP_017180,CAND_024573,2022-12-13,Finance,Senior_FA,117000,MGR_0251,0.0934,False,False,Male,White,22_30,Bachelors,78.2,61.6,52.5,65.51
EMP_017181,CAND_024577,2022-12-14,Marketing,Brand_Manager,115000,MGR_0236,-0.1404,True,False,Male,Hispanic_Latino,31_40,Masters,89.1,61.4,85.3,79.65
EMP_017182,CAND_024578,2022-12-14,Finance,CFO,133000,MGR_0266,-0.1117,True,False,Female,Black_African_American,41_50,Bachelors,86.5,86.2,75.8,83.2
EMP_017183,CAND_024581,2022-12-14,Sales,Sales_Manager,106000,MGR_0244,0.0313,False,False,Male,White,41_50,High_School,81.3,35.1,64.5,62.4
EMP_017184,CAND_024583,2022-12-14,Product,Dir_Product,130000,MGR_0061,0.0824,False,False,Male,Black_African_American,41_50,Masters,62.6,50.8,73.1,62.21
EMP_017185,CAND_024584,2022-12-14,Product,Dir_Product,143000,MGR_0344,0.0734,False,False,Female,Hispanic_Latino,22_30,Bachelors,74.5,68.2,62.3,68.95
EMP_017186,CAND_024585,2022-12-14,Engineering,Senior_Engineer,145000,MGR_0063,0.0048,False,False,Male,White,51_Plus,Masters,71.9,52.8,75.3,67.19
EMP_017187,CAND_024586,2022-12-14,Product,Product_Manager,139000,MGR_0306,-0.0996,False,False,Male,White,22_30,Masters,73.2,45.1,66.6,62.79
EMP_017188,CAND_024588,2022-12-14,Operations,Operations_Manager,96000,MGR_0082,0.0805,False,False,Female,White,22_30,Bachelors,78.1,65.0,65.3,70.33
EMP_017189,CAND_024590,2022-12-14,Legal,General_Counsel,150000,MGR_0370,0.0739,False,False,Male,White,31_40,Bachelors,65.4,56.4,58.0,60.48
EMP_017190,CAND_024591,2022-12-14,Operations,Ops_Director,84000,MGR_0042,-0.0124,False,False,Female,White,31_40,Bachelors,65.8,45.6,53.8,56.14
EMP_017191,CAND_024592,2022-12-14,Sales,SDR,112000,MGR_0339,-0.1347,True,False,Female,Black_African_American,31_40,PhD,74.4,81.6,51.6,69.72
EMP_017192,CAND_024593,2022-12-14,Operations,Process_Engineer,96000,MGR_0175,-0.107,True,False,Female,Hispanic_Latino,41_50,High_School,76.4,83.2,61.9,74.09
EMP_017193,CAND_024595,2022-12-15,Legal,Legal_Counsel,157000,MGR_0003,0.1113,False,False,Female,White,41_50,Bachelors,59.7,54.7,77.5,63.54
EMP_017194,CAND_024596,2022-12-15,Finance,Controller,126000,MGR_0221,0.0447,False,False,Male,Asian,22_30,PhD,68.5,61.2,76.0,68.56
EMP_017195,CAND_024598,2022-12-15,Engineering,Senior_Engineer,145000,MGR_0203,-0.0569,False,False,Female,White,41_50,Bachelors,63.6,66.3,65.1,64.86
EMP_017196,CAND_024599,2022-12-15,HR,CHRO,105000,MGR_0023,0.0861,False,False,Female,White,31_40,Masters,93.5,100.0,85.0,92.9
EMP_017197,CAND_024600,2022-12-15,Operations,Ops_Director,83000,MGR_0263,0.0031,False,False,Female,White,31_40,Masters,51.5,60.0,62.2,57.26
EMP_017198,CAND_024601,2022-12-15,Sales,Account_Executive,109000,MGR_0344,0.0734,False,False,Female,Asian,41_50,PhD,72.7,67.5,68.0,69.73
EMP_017199,CAND_024602,2022-12-15,Product,CPO,143000,MGR_0331,-0.0013,False,True,Female,Hispanic_Latino,22_30,Bachelors,82.3,75.4,67.3,75.73
EMP_017200,CAND_024603,2022-12-15,Operations,Ops_Director,91000,MGR_0340,0.0834,False,False,Female,Asian,22_30,High_School,69.9,74.0,54.5,66.51
EMP_017201,CAND_024606,2022-12-15,Marketing,Content_Strategist,101000,MGR_0259,0.0954,False,True,Female,White,31_40,Bachelors,69.8,64.3,63.9,66.38
EMP_017202,CAND_024607,2022-12-15,HR,Comp_Analyst,82000,MGR_0197,0.0843,False,False,Female,White,22_30,Masters,57.5,56.8,50.0,55.04
EMP_017203,CAND_024608,2022-12-15,Operations,SC_Analyst,88000,MGR_0329,0.1158,False,False,Female,White,22_30,PhD,73.9,70.7,50.5,65.92
EMP_017204,CAND_024609,2022-12-15,Operations,Process_Engineer,91000,MGR_0075,0.0405,False,False,Female,Asian,22_30,Masters,65.8,67.4,61.3,64.93
EMP_017205,CAND_024610,2022-12-15,Product,CPO,150000,MGR_0173,0.0285,False,False,Female,Black_African_American,41_50,Bachelors,94.2,55.1,75.1,76.74
EMP_017206,CAND_024612,2022-12-15,Product,CPO,143000,MGR_0354,0.0264,False,False,Male,White,51_Plus,Bachelors,74.6,77.6,61.5,71.57
EMP_017207,CAND_024613,2022-12-15,Sales,Enterprise_AE,107000,MGR_0061,0.0824,False,False,Male,Hispanic_Latino,51_Plus,High_School,69.4,42.2,84.0,65.62
EMP_017208,CAND_024615,2022-12-15,Engineering,Tech_Lead,169000,MGR_0386,-0.0467,False,False,Female,Other,22_30,Bachelors,86.1,95.2,77.1,86.13
EMP_017209,CAND_024616,2022-12-15,Operations,Operations_Manager,94000,MGR_0040,-0.0097,False,False,Female,Black_African_American,31_40,Bachelors,70.7,56.2,81.0,69.44
EMP_017210,CAND_024619,2022-12-16,Marketing,Growth_Manager,115000,MGR_0026,-0.0291,False,False,Female,White,31_40,Bachelors,84.8,68.6,79.8,78.44
EMP_017211,CAND_024621,2022-12-16,Finance,Financial_Analyst,112000,MGR_0013,-0.1422,True,False,Male,White,31_40,Bachelors,73.0,33.1,63.4,58.15
EMP_017212,CAND_024623,2022-12-16,Sales,Enterprise_AE,111000,MGR_0127,0.1551,False,False,Male,White,51_Plus,Bachelors,64.2,65.2,63.2,64.2
EMP_017213,CAND_024624,2022-12-16,Operations,SC_Analyst,90000,MGR_0164,-0.1031,False,False,Male,White,22_30,PhD,69.3,77.4,58.7,68.55
EMP_017214,CAND_024625,2022-12-16,Engineering,Staff_Engineer,133000,MGR_0315,0.142,False,False,Female,Black_African_American,31_40,Bachelors,68.6,48.7,49.5,56.9
EMP_017215,CAND_024626,2022-12-16,Marketing,Growth_Manager,98000,MGR_0356,-0.0241,False,False,Female,Hispanic_Latino,22_30,Bachelors,71.7,53.2,49.6,59.52
EMP_017216,CAND_024627,2022-12-16,Product,Principal_PM,133000,MGR_0027,0.0046,False,False,Male,Other,31_40,Bachelors,61.0,66.5,68.5,64.9
EMP_017217,CAND_024628,2022-12-16,Finance,CFO,118000,MGR_0116,0.0762,False,False,Male,Hispanic_Latino,51_Plus,Bachelors,70.2,74.8,62.2,69.18
EMP_017218,CAND_024629,2022-12-16,Operations,Ops_Director,89000,MGR_0319,-0.0102,False,False,Male,White,31_40,High_School,63.8,58.1,57.6,60.23
EMP_017219,CAND_024630,2022-12-16,HR,Comp_Analyst,88000,MGR_0207,0.0413,False,False,Male,White,41_50,Bachelors,71.8,61.3,69.1,67.84
EMP_017220,CAND_024631,2022-12-16,Finance,FPA_Manager,123000,MGR_0122,-0.0646,False,False,Female,White,41_50,Bachelors,70.0,67.6,56.7,65.29
EMP_017221,CAND_024634,2022-12-16,Legal,Legal_Counsel,139000,MGR_0233,0.0536,False,False,Female,Other,22_30,High_School,49.7,48.9,46.3,48.44
EMP_017222,CAND_024635,2022-12-16,Engineering,Software_Engineer,137000,MGR_0212,-0.0958,True,False,Female,White,22_30,Masters,64.0,42.3,62.0,56.89
EMP_017223,CAND_024637,2022-12-16,HR,Comp_Analyst,84000,MGR_0330,0.0949,False,False,Female,Other,51_Plus,Masters,54.8,78.6,59.8,63.44
EMP_017224,CAND_024638,2022-12-16,Finance,Financial_Analyst,111000,MGR_0085,0.0132,False,False,Non_Binary,Other,31_40,Bachelors,53.4,49.1,55.4,52.71
EMP_017225,CAND_024639,2022-12-16,Operations,SC_Analyst,106000,MGR_0303,-0.0859,False,False,Female,White,31_40,Masters,85.6,95.3,66.1,82.66
EMP_017226,CAND_024640,2022-12-16,Operations,Process_Engineer,101000,MGR_0227,-0.0056,False,False,Female,Black_African_American,22_30,Bachelors,82.5,62.0,85.3,77.19
EMP_017227,CAND_024642,2022-12-17,Sales,Enterprise_AE,106000,MGR_0342,0.0487,False,False,Male,White,41_50,Masters,65.5,73.4,48.9,62.89
EMP_017228,CAND_024643,2022-12-17,Operations,Ops_Director,105000,MGR_0366,-0.0367,False,False,Female,Asian,31_40,PhD,91.4,69.0,87.3,83.45
EMP_017229,CAND_024645,2022-12-17,Product,Principal_PM,125000,MGR_0074,0.0409,False,True,Female,Hispanic_Latino,41_50,Bachelors,63.0,32.0,64.9,54.27
EMP_017230,CAND_024647,2022-12-17,HR,LD_Manager,88000,MGR_0369,0.04,False,False,Female,Black_African_American,31_40,High_School,72.0,43.9,70.6,63.15
EMP_017231,CAND_024649,2022-12-17,Sales,SDR,104000,MGR_0126,0.0673,False,False,Female,Asian,41_50,Masters,57.9,89.7,49.0,64.77
EMP_017232,CAND_024650,2022-12-17,Operations,Ops_Director,92000,MGR_0187,-0.0392,False,False,Female,White,41_50,Bachelors,64.6,61.4,76.7,67.27
EMP_017233,CAND_024652,2022-12-17,Product,Principal_PM,125000,MGR_0123,-0.022,False,False,Female,Black_African_American,31_40,Bachelors,55.9,45.6,52.2,51.7
EMP_017234,CAND_024655,2022-12-17,Engineering,Principal_Engineer,155000,MGR_0250,0.0129,False,False,Female,White,22_30,Bachelors,75.9,98.4,51.3,75.27
EMP_017235,CAND_024656,2022-12-18,Engineering,Staff_Engineer,134000,MGR_0213,0.0214,False,False,Female,White,22_30,Masters,63.4,43.2,52.0,53.92
EMP_017236,CAND_024658,2022-12-18,Marketing,Marketing_Manager,96000,MGR_0007,-0.1094,True,False,Male,White,41_50,Bachelors,59.5,52.4,51.2,54.88
EMP_017237,CAND_024659,2022-12-18,Sales,Enterprise_AE,114000,MGR_0117,0.0825,False,False,Male,Hispanic_Latino,22_30,Bachelors,77.2,63.1,77.1,72.94
EMP_017238,CAND_024660,2022-12-18,Marketing,Marketing_Manager,105000,MGR_0192,-0.0858,True,False,Male,Black_African_American,31_40,PhD,70.9,68.4,72.3,70.57
EMP_017239,CAND_024662,2022-12-18,Finance,CFO,118000,MGR_0080,0.0227,False,False,Male,Hispanic_Latino,41_50,Bachelors,79.2,40.2,65.3,63.33
EMP_017240,CAND_024663,2022-12-18,Operations,SC_Analyst,91000,MGR_0356,-0.0241,False,False,Female,Other,22_30,Bachelors,64.5,65.5,57.6,62.73
EMP_017241,CAND_024664,2022-12-18,Marketing,Content_Strategist,117000,MGR_0323,-0.0719,False,False,Male,White,31_40,PhD,90.2,80.5,93.5,88.28
EMP_017242,CAND_024665,2022-12-18,Engineering,Staff_Engineer,138000,MGR_0165,-0.086,True,False,Male,Hispanic_Latino,31_40,Bachelors,74.7,60.7,40.2,60.15
EMP_017243,CAND_024667,2022-12-19,Finance,CFO,108000,MGR_0053,0.1526,False,False,Male,Other,22_30,Bachelors,47.2,64.1,54.4,54.43
EMP_017244,CAND_024668,2022-12-19,Operations,Process_Engineer,87000,MGR_0336,0.1539,False,False,Female,Asian,31_40,Bachelors,58.3,62.4,71.6,63.52
EMP_017245,CAND_024669,2022-12-19,Operations,SC_Analyst,81000,MGR_0283,0.0734,False,False,Male,White,22_30,Masters,53.5,54.6,48.8,52.42
EMP_017246,CAND_024670,2022-12-19,Marketing,Growth_Manager,98000,MGR_0213,0.0214,False,False,Male,White,41_50,Bachelors,72.1,62.5,40.0,59.59
EMP_017247,CAND_024671,2022-12-19,Legal,Senior_Counsel,148000,MGR_0357,0.145,False,False,Female,Asian,31_40,Bachelors,78.7,38.8,38.9,54.79
EMP_017248,CAND_024672,2022-12-19,Marketing,CMO,105000,MGR_0091,-0.0458,False,False,Male,Black_African_American,31_40,Bachelors,77.0,76.4,71.5,75.17
EMP_017249,CAND_024673,2022-12-20,Engineering,Tech_Lead,138000,MGR_0260,0.0214,False,False,Female,Hispanic_Latino,22_30,High_School,68.2,64.8,54.8,63.16
EMP_017250,CAND_024676,2022-12-20,Finance,Financial_Analyst,126000,MGR_0182,0.0217,False,False,Male,Black_African_American,31_40,Bachelors,72.4,87.0,68.1,75.49
EMP_017251,CAND_024677,2022-12-20,Finance,Controller,120000,MGR_0082,0.0805,False,False,Female,White,41_50,Bachelors,72.5,82.9,61.3,72.26
EMP_017252,CAND_024678,2022-12-20,Engineering,Staff_Engineer,139000,MGR_0389,0.1116,False,False,Female,White,41_50,Bachelors,58.4,79.9,54.8,63.77
EMP_017253,CAND_024679,2022-12-20,Engineering,Tech_Lead,145000,MGR_0116,0.0762,False,False,Female,Asian,22_30,Bachelors,55.4,72.6,75.4,66.56
EMP_017254,CAND_024681,2022-12-20,Finance,Senior_FA,114000,MGR_0305,0.1329,False,False,Male,Hispanic_Latino,31_40,PhD,64.0,62.9,57.1,61.6
EMP_017255,CAND_024684,2022-12-20,Engineering,Principal_Engineer,132000,MGR_0108,0.066,False,False,Female,White,31_40,Masters,42.3,44.8,57.9,47.73
EMP_017256,CAND_024685,2022-12-20,Legal,IP_Attorney,164000,MGR_0183,0.0195,False,False,Female,Asian,41_50,High_School,85.3,45.8,73.3,69.85
EMP_017257,CAND_024686,2022-12-20,Product,Product_Manager,138000,MGR_0257,0.1113,False,False,Male,White,31_40,Bachelors,75.4,54.8,62.2,65.26
EMP_017258,CAND_024687,2022-12-20,Operations,Ops_Director,90000,MGR_0180,-0.0908,True,False,Female,White,22_30,Bachelors,66.7,68.3,62.2,65.83
EMP_017259,CAND_024689,2022-12-20,Sales,VP_Sales,91000,MGR_0237,-0.007,False,False,Male,White,22_30,Masters,33.3,49.4,48.7,42.75
EMP_017260,CAND_024690,2022-12-20,HR,Comp_Analyst,93000,MGR_0144,-0.0535,False,True,Male,Asian,22_30,Masters,85.5,50.1,69.7,70.14
EMP_017261,CAND_024691,2022-12-21,Legal,IP_Attorney,161000,MGR_0267,0.1613,False,False,Female,White,22_30,High_School,67.1,71.9,45.1,61.94
EMP_017262,CAND_024692,2022-12-21,Operations,Process_Engineer,87000,MGR_0053,0.1526,False,False,Female,Hispanic_Latino,41_50,Masters,66.8,78.5,44.8,63.71
EMP_017263,CAND_024693,2022-12-21,Engineering,Tech_Lead,143000,MGR_0026,-0.0291,False,False,Female,White,22_30,Masters,71.6,62.4,46.3,61.25
EMP_017264,CAND_024694,2022-12-21,Engineering,Software_Engineer,138000,MGR_0356,-0.0241,False,False,Male,Black_African_American,22_30,Masters,53.8,49.2,62.8,55.12
EMP_017265,CAND_024695,2022-12-21,Finance,Senior_FA,113000,MGR_0376,0.0946,False,True,Male,Asian,31_40,Masters,72.1,55.7,63.7,64.66
EMP_017266,CAND_024696,2022-12-21,HR,HR_Business_Partner,88000,MGR_0022,-0.0063,False,False,Female,Asian,31_40,Masters,80.9,60.7,59.4,68.39
EMP_017267,CAND_024697,2022-12-21,Finance,CFO,97000,MGR_0385,-0.0515,False,False,Female,White,41_50,Bachelors,43.7,34.3,43.1,40.7
EMP_017268,CAND_024698,2022-12-21,Legal,Senior_Counsel,164000,MGR_0070,0.0475,False,False,Male,White,31_40,Masters,69.1,65.4,57.2,64.42
EMP_017269,CAND_024699,2022-12-21,HR,LD_Manager,88000,MGR_0091,-0.0458,False,False,Male,White,22_30,Bachelors,66.9,71.2,64.6,67.5
EMP_017270,CAND_024700,2022-12-21,HR,Recruiter,85000,MGR_0056,0.0327,False,False,Male,Other,31_40,Masters,79.8,53.9,61.4,66.51
EMP_017271,CAND_024701,2022-12-21,Sales,Enterprise_AE,98000,MGR_0352,0.021,False,False,Male,Other,41_50,Bachelors,56.2,53.1,40.7,50.62
EMP_017272,CAND_024702,2022-12-21,Operations,Ops_Director,81000,MGR_0224,0.0644,False,False,Male,White,41_50,Masters,52.6,55.1,35.6,48.25
EMP_017273,CAND_024703,2022-12-21,Sales,VP_Sales,109000,MGR_0106,-0.1069,True,False,Male,White,41_50,Bachelors,70.7,49.9,76.0,66.05
EMP_017274,CAND_024705,2022-12-22,HR,HR_Business_Partner,82000,MGR_0082,0.0805,False,False,Female,Hispanic_Latino,31_40,High_School,52.2,54.5,56.6,54.21
EMP_017275,CAND_024706,2022-12-22,Operations,SC_Analyst,93000,MGR_0105,-0.0295,False,False,Female,Black_African_American,31_40,Bachelors,73.8,66.4,68.5,69.99
EMP_017276,CAND_024711,2022-12-22,Product,Dir_Product,123000,MGR_0368,0.0799,False,False,Female,Hispanic_Latino,41_50,Masters,54.1,51.2,54.8,53.44
EMP_017277,CAND_024712,2022-12-22,Operations,Process_Engineer,93000,MGR_0046,-0.0439,False,False,Female,White,41_50,Bachelors,63.8,72.6,65.4,66.92
EMP_017278,CAND_024713,2022-12-22,Marketing,Marketing_Manager,105000,MGR_0205,-0.0993,False,True,Female,White,41_50,Bachelors,76.9,74.0,69.9,73.93
EMP_017279,CAND_024714,2022-12-22,Finance,Controller,119000,MGR_0037,-0.0388,False,False,Female,White,22_30,Bachelors,63.6,70.1,55.7,63.18
EMP_017280,CAND_024715,2022-12-22,Product,Product_Manager,143000,MGR_0326,-0.0118,False,False,Male,White,41_50,Bachelors,68.7,69.4,69.3,69.09
EMP_017281,CAND_024716,2022-12-22,Legal,General_Counsel,146000,MGR_0191,0.0547,False,True,Male,White,41_50,PhD,46.7,51.4,52.7,49.91
EMP_017282,CAND_024717,2022-12-23,Sales,Sales_Manager,105000,MGR_0217,-0.0615,False,False,Male,Black_African_American,41_50,Masters,72.4,49.3,54.1,59.98
EMP_017283,CAND_024718,2022-12-23,Operations,Operations_Manager,88000,MGR_0151,0.0391,False,False,Female,Other,22_30,PhD,60.1,68.1,59.6,62.35
EMP_017284,CAND_024719,2022-12-23,Finance,CFO,121000,MGR_0223,0.0328,False,False,Male,Black_African_American,31_40,Bachelors,65.1,66.5,59.2,63.75
EMP_017285,CAND_024720,2022-12-23,Marketing,Content_Strategist,110000,MGR_0272,0.0896,False,False,Female,Asian,22_30,Masters,76.0,76.9,63.9,72.64
EMP_017286,CAND_024721,2022-12-23,Sales,VP_Sales,113000,MGR_0047,0.0357,False,False,Female,Asian,41_50,Bachelors,75.0,68.7,78.5,74.16
EMP_017287,CAND_024723,2022-12-23,Marketing,Growth_Manager,110000,MGR_0176,-0.0604,False,True,Male,White,22_30,Masters,91.2,70.4,72.5,79.35
EMP_017288,CAND_024727,2022-12-23,Engineering,Staff_Engineer,147000,MGR_0147,-0.0204,False,False,Non_Binary,Black_African_American,51_Plus,Bachelors,74.0,70.7,46.4,64.73
EMP_017289,CAND_024729,2022-12-23,Product,Principal_PM,135000,MGR_0219,0.0683,False,False,Female,Black_African_American,22_30,Masters,73.7,53.6,71.2,66.92
EMP_017290,CAND_024731,2022-12-23,Sales,VP_Sales,106000,MGR_0148,0.0545,False,True,Male,White,22_30,PhD,65.9,48.4,64.2,60.14
EMP_017291,CAND_024732,2022-12-23,Legal,General_Counsel,170000,MGR_0333,-0.0067,False,False,Male,Black_African_American,22_30,High_School,72.1,80.1,56.3,69.76
EMP_017292,CAND_024733,2022-12-23,Engineering,Tech_Lead,142000,MGR_0232,-0.0501,False,False,Male,Black_African_American,31_40,Bachelors,58.2,69.0,59.5,61.83
EMP_017293,CAND_024734,2022-12-23,Finance,CFO,123000,MGR_0278,-0.1385,True,False,Female,Hispanic_Latino,22_30,Masters,72.4,61.0,89.9,74.23
EMP_017294,CAND_024735,2022-12-23,Sales,Sales_Manager,121000,MGR_0332,0.0447,False,False,Female,White,41_50,Bachelors,81.6,76.8,64.2,74.94
EMP_017295,CAND_024736,2022-12-23,Operations,SC_Analyst,98000,MGR_0028,-0.0617,False,True,Male,White,41_50,Masters,80.7,49.1,82.0,71.61
EMP_017296,CAND_024737,2022-12-23,Finance,FPA_Manager,112000,MGR_0245,0.077,False,False,Male,Hispanic_Latino,22_30,Bachelors,57.1,62.9,45.8,55.45
EMP_017297,CAND_024738,2022-12-24,Engineering,Software_Engineer,155000,MGR_0132,-0.1223,False,False,Male,Black_African_American,31_40,Masters,78.2,78.1,64.7,74.12
EMP_017298,CAND_024741,2022-12-24,Engineering,Staff_Engineer,153000,MGR_0076,-0.0916,True,False,Female,White,31_40,Bachelors,87.0,68.3,82.2,79.95
EMP_017299,CAND_024742,2022-12-24,Sales,Sales_Manager,125000,MGR_0125,0.1136,False,False,Female,White,31_40,PhD,87.4,86.3,63.9,80.02
EMP_017300,CAND_024743,2022-12-24,Operations,Ops_Director,88000,MGR_0092,0.0264,False,False,Male,Other,41_50,Masters,68.7,54.7,63.4,62.91
EMP_017301,CAND_024744,2022-12-24,Engineering,Software_Engineer,126000,MGR_0088,0.0711,False,False,Female,Hispanic_Latino,22_30,Bachelors,32.1,52.0,46.8,42.48
EMP_017302,CAND_024745,2022-12-24,Engineering,Tech_Lead,163000,MGR_0213,0.0214,False,False,Female,White,22_30,Masters,97.3,75.3,91.7,89.02
EMP_017303,CAND_024746,2022-12-24,Finance,Senior_FA,126000,MGR_0140,-0.1425,True,False,Female,Asian,22_30,Masters,77.1,77.8,90.7,81.39
EMP_017304,CAND_024747,2022-12-24,Legal,Legal_Counsel,161000,MGR_0036,-0.0934,True,False,Female,White,41_50,Bachelors,75.2,60.7,46.6,62.27
EMP_017305,CAND_024748,2022-12-24,Engineering,Principal_Engineer,140000,MGR_0083,0.0469,False,False,Non_Binary,Asian,22_30,Masters,76.6,56.7,53.6,63.73
EMP_017306,CAND_024749,2022-12-24,Sales,VP_Sales,96000,MGR_0030,-0.0072,False,False,Female,White,22_30,Masters,54.3,53.6,51.3,53.19
EMP_017307,CAND_024751,2022-12-24,Product,Principal_PM,136000,MGR_0394,-0.0521,False,False,Female,Asian,22_30,Masters,76.4,57.8,54.9,64.37
EMP_017308,CAND_024753,2022-12-24,Finance,Financial_Analyst,116000,MGR_0326,-0.0118,False,False,Non_Binary,White,22_30,Bachelors,57.2,79.7,61.0,65.09
EMP_017309,CAND_024754,2022-12-25,Operations,Operations_Manager,91000,MGR_0002,-0.1454,True,False,Female,White,51_Plus,Bachelors,62.5,72.1,60.2,64.69
EMP_017310,CAND_024755,2022-12-25,Product,Dir_Product,123000,MGR_0210,-0.0779,False,True,Female,White,31_40,Bachelors,56.6,45.3,51.4,51.65
EMP_017311,CAND_024756,2022-12-25,Engineering,Staff_Engineer,130000,MGR_0352,0.021,False,False,Male,White,31_40,Bachelors,54.7,42.1,60.0,52.51
EMP_017312,CAND_024760,2022-12-25,Product,Senior_PM,134000,MGR_0043,-0.0279,False,False,Male,Hispanic_Latino,31_40,Bachelors,62.6,73.8,63.7,66.29
EMP_017313,CAND_024762,2022-12-25,Finance,Financial_Analyst,121000,MGR_0257,0.1113,False,False,Male,White,31_40,Bachelors,89.0,61.5,68.5,74.6
EMP_017314,CAND_024763,2022-12-26,Finance,CFO,109000,MGR_0297,0.0331,False,False,Female,Black_African_American,31_40,Bachelors,74.0,54.0,41.7,58.31
EMP_017315,CAND_024764,2022-12-26,Legal,IP_Attorney,148000,MGR_0297,0.0331,False,False,Female,Other,22_30,Bachelors,56.3,59.4,63.2,59.3
EMP_017316,CAND_024765,2022-12-26,Sales,Account_Executive,116000,MGR_0036,-0.0934,True,False,Female,White,31_40,Masters,74.4,59.8,77.3,70.89
EMP_017317,CAND_024766,2022-12-26,Legal,Senior_Counsel,167000,MGR_0115,0.059,False,False,Female,White,22_30,Masters,76.6,61.6,61.3,67.51
EMP_017318,CAND_024767,2022-12-26,Engineering,Software_Engineer,139000,MGR_0317,-0.0419,False,False,Male,Other,22_30,High_School,63.2,78.1,45.2,62.27
EMP_017319,CAND_024768,2022-12-26,Engineering,Tech_Lead,144000,MGR_0196,0.0069,False,False,Male,White,22_30,Bachelors,73.6,72.2,63.7,70.21
EMP_017320,CAND_024772,2022-12-26,Marketing,Growth_Manager,98000,MGR_0008,0.0593,False,False,Male,Black_African_American,22_30,Bachelors,61.1,41.6,80.5,61.07
EMP_017321,CAND_024773,2022-12-26,Finance,Senior_FA,114000,MGR_0338,-0.0914,False,False,Male,White,41_50,Bachelors,68.6,55.6,62.3,62.81
EMP_017322,CAND_024775,2022-12-26,Marketing,Brand_Manager,108000,MGR_0263,0.0031,False,False,Male,White,22_30,PhD,78.0,65.0,86.5,76.65
EMP_017323,CAND_024779,2022-12-26,Product,Dir_Product,161000,MGR_0084,-0.0049,False,False,Male,White,22_30,High_School,93.5,83.6,88.0,88.88
EMP_017324,CAND_024780,2022-12-27,Legal,Senior_Counsel,162000,MGR_0340,0.0834,False,False,Female,White,41_50,Bachelors,74.6,48.3,67.5,64.58
EMP_017325,CAND_024783,2022-12-27,Finance,Financial_Analyst,123000,MGR_0264,-0.0713,False,False,Male,Asian,22_30,Bachelors,67.9,73.7,76.0,72.07
EMP_017326,CAND_024784,2022-12-27,Legal,Legal_Counsel,145000,MGR_0344,0.0734,False,False,Male,Asian,22_30,Bachelors,57.8,51.7,53.3,54.62
