Employee_ID,Employment_Status,Hire_Date,Termination_Date,Total_Tenure_Months,Comp_vs_Market,Final_Salary,Avg_KPI_Career,Promotion_Count,Last_Promotion_Date,Exit_Reason,Attrition_Risk_Score
EMP_023867,Active,2024-09-10,,3,0.0918,119000,0.604,0,,Still Active,53.3
EMP_023868,Active,2024-09-10,,3,-0.1081,83000,0.7896,0,,Still Active,63.4
EMP_023869,Active,2024-09-10,,3,0.068,105000,0.5934,0,,Still Active,67.3
EMP_023870,Active,2024-09-10,,3,0.2273,99000,0.8678,0,,Still Active,42.7
EMP_023871,Active,2024-09-10,,3,0.08,90000,0.6795,0,,Still Active,63.8
EMP_023872,Active,2024-09-10,,3,0.0803,145000,0.6783,0,,Still Active,57.9
EMP_023873,Active,2024-09-10,,3,0.2478,136000,0.9527,0,,Still Active,32.5
EMP_023874,Active,2024-09-11,,3,0.1994,118000,0.9639,0,,Still Active,36.8
EMP_023875,Active,2024-09-11,,3,0.3312,124000,0.6696,0,,Still Active,41.7
EMP_023876,Active,2024-09-11,,3,0.1597,108000,0.6633,0,,Still Active,56.4
EMP_023877,Active,2024-09-11,,3,0.2421,116000,0.6982,0,,Still Active,44.9
EMP_023878,Active,2024-09-11,,3,-0.0321,81000,0.6659,0,,Still Active,65.2
EMP_023879,Active,2024-09-11,,3,0.2456,116000,0.7265,0,,Still Active,45.7
EMP_023880,Active,2024-09-11,,3,0.0577,104000,0.5548,0,,Still Active,52.9
EMP_023881,Active,2024-09-11,,3,0.1045,109000,0.693,0,,Still Active,50.8
EMP_023882,Active,2024-09-12,,3,0.2445,104000,0.7501,0,,Still Active,42.4
EMP_023883,Active,2024-09-12,,3,0.0911,102000,0.7055,0,,Still Active,49.3
EMP_023884,Active,2024-09-12,,3,0.1173,90000,0.5929,0,,Still Active,60.6
EMP_023885,Active,2024-09-12,,3,0.1386,95000,0.7943,0,,Still Active,50.8
EMP_023886,Active,2024-09-12,,3,0.1715,95000,0.5894,0,,Still Active,43.3
EMP_023887,Active,2024-09-12,,3,0.1039,103000,0.7956,0,,Still Active,54.9
EMP_023888,Active,2024-09-12,,3,0.0539,99000,0.6579,0,,Still Active,55.9
EMP_023889,Active,2024-09-12,,3,0.1233,165000,0.7977,0,,Still Active,47.3
EMP_023890,Active,2024-09-12,,3,0.2744,119000,0.8279,0,,Still Active,41.9
EMP_023891,Active,2024-09-12,,3,0.2105,119000,0.7007,0,,Still Active,53.9
EMP_023892,Active,2024-09-12,,3,0.1029,92000,0.9093,0,,Still Active,45.6
EMP_023893,Active,2024-09-12,,3,0.1113,93000,0.685,0,,Still Active,55.8
EMP_023894,Active,2024-09-12,,3,0.1176,164000,0.739,0,,Still Active,55.3
EMP_023895,Active,2024-09-12,,3,0.1889,96000,0.7912,0,,Still Active,41.0
EMP_023896,Active,2024-09-12,,3,0.3996,138000,0.8731,0,,Still Active,35.0
EMP_023897,Active,2024-09-13,,3,0.237,134000,0.6289,0,,Still Active,46.4
EMP_023898,Active,2024-09-13,,3,0.1121,149000,0.8463,0,,Still Active,47.7
EMP_023899,Active,2024-09-13,,3,0.2859,120000,0.725,0,,Still Active,39.0
EMP_023900,Active,2024-09-13,,3,0.0675,143000,0.6149,0,,Still Active,56.6
EMP_023901,Active,2024-09-13,,3,0.0873,88000,0.6223,0,,Still Active,52.5
EMP_023902,Active,2024-09-13,,3,0.1599,146000,0.5515,0,,Still Active,50.8
EMP_023903,Active,2024-09-13,,3,0.0554,155000,0.6957,0,,Still Active,55.2
EMP_023904,Active,2024-09-13,,3,0.0535,104000,0.5988,0,,Still Active,56.5
EMP_023905,Active,2024-09-13,,3,0.1324,106000,0.8088,0,,Still Active,45.2
EMP_023906,Active,2024-09-13,,3,-0.0151,97000,0.5829,0,,Still Active,65.4
EMP_023907,Active,2024-09-14,,3,-0.0677,87000,0.5648,0,,Still Active,67.4
EMP_023908,Active,2024-09-14,,3,0.1822,158000,0.6791,0,,Still Active,49.0
EMP_023909,Active,2024-09-14,,3,-0.0125,92000,0.6888,0,,Still Active,61.1
EMP_023910,Active,2024-09-14,,3,0.1905,117000,0.6898,0,,Still Active,40.8
EMP_023911,Active,2024-09-14,,3,0.09,146000,0.6213,0,,Still Active,53.5
EMP_023912,Active,2024-09-14,,3,-0.0459,80000,0.5282,0,,Still Active,67.2
EMP_023913,Active,2024-09-14,,3,0.1329,166000,0.8369,0,,Still Active,39.3
EMP_023914,Active,2024-09-14,,3,0.1346,106000,0.7658,0,,Still Active,45.4
EMP_023915,Active,2024-09-14,,3,0.1692,115000,0.671,0,,Still Active,54.5
EMP_023916,Active,2024-09-15,,3,0.1214,150000,0.7661,0,,Still Active,49.5
EMP_023917,Active,2024-09-15,,3,0.151,154000,0.7136,0,,Still Active,50.3
EMP_023918,Active,2024-09-15,,3,0.1007,120000,0.4956,0,,Still Active,59.1
EMP_023919,Active,2024-09-15,,3,0.0991,89000,0.504,0,,Still Active,58.8
EMP_023920,Active,2024-09-15,,3,0.1574,155000,0.8626,0,,Still Active,44.5
EMP_023921,Active,2024-09-15,,3,0.1751,172000,0.7597,0,,Still Active,44.3
EMP_023922,Active,2024-09-15,,3,0.1136,104000,0.6363,0,,Still Active,46.7
EMP_023923,Active,2024-09-15,,3,0.2698,125000,0.7551,0,,Still Active,39.0
EMP_023924,Active,2024-09-16,,3,0.1583,155000,0.636,0,,Still Active,50.0
EMP_023925,Active,2024-09-16,,3,0.0242,137000,0.6926,0,,Still Active,57.7
EMP_023926,Active,2024-09-16,,3,0.1746,98000,0.8338,0,,Still Active,42.3
EMP_023927,Active,2024-09-16,,3,0.1046,148000,0.6687,0,,Still Active,54.1
EMP_023928,Active,2024-09-16,,3,0.0835,90000,0.6438,0,,Still Active,48.7
EMP_023929,Active,2024-09-16,,3,0.2004,161000,0.8686,0,,Still Active,41.2
EMP_023930,Active,2024-09-16,,3,0.2081,119000,0.8271,0,,Still Active,41.1
EMP_023931,Active,2024-09-17,,3,0.1158,110000,0.7693,0,,Still Active,49.5
EMP_023932,Active,2024-09-17,,3,0.1367,106000,0.7618,0,,Still Active,48.1
EMP_023933,Active,2024-09-17,,3,0.0341,138000,0.7505,0,,Still Active,59.1
EMP_023934,Active,2024-09-17,,3,0.064,142000,0.6955,0,,Still Active,62.1
EMP_023935,Active,2024-09-17,,3,0.172,115000,0.8504,0,,Still Active,44.5
EMP_023936,Active,2024-09-17,,3,0.0512,114000,0.4209,0,,Still Active,73.1
EMP_023937,Active,2024-09-17,,3,0.0647,105000,0.5305,0,,Still Active,56.5
EMP_023938,Active,2024-09-17,,3,0.1761,110000,0.7597,0,,Still Active,47.8
EMP_023939,Active,2024-09-17,,3,0.0654,143000,0.4839,0,,Still Active,71.4
EMP_023940,Active,2024-09-17,,3,0.1495,113000,0.6973,0,,Still Active,52.0
EMP_023941,Active,2024-09-17,,3,0.2048,119000,0.7102,0,,Still Active,48.3
EMP_023942,Active,2024-09-18,,3,0.063,115000,0.7782,0,,Still Active,64.1
EMP_023943,Active,2024-09-18,,3,0.1519,145000,0.5401,0,,Still Active,55.1
EMP_023944,Active,2024-09-18,,3,0.1387,144000,0.6265,0,,Still Active,51.7
EMP_023945,Active,2024-09-18,,3,0.2648,169000,0.7768,0,,Still Active,42.3
EMP_023946,Active,2024-09-19,,3,0.1403,153000,0.5741,0,,Still Active,59.6
EMP_023947,Active,2024-09-19,,3,0.1018,92000,0.6114,0,,Still Active,53.7
EMP_023948,Active,2024-09-19,,3,0.153,125000,0.8204,0,,Still Active,56.5
EMP_023949,Active,2024-09-19,,3,0.1531,114000,0.5486,0,,Still Active,57.9
EMP_023950,Active,2024-09-19,,3,0.0546,133000,0.7381,0,,Still Active,55.2
EMP_023951,Active,2024-09-19,,3,0.0319,112000,0.8142,0,,Still Active,55.3
EMP_023952,Active,2024-09-19,,3,0.1901,159000,0.7057,0,,Still Active,48.3
EMP_023953,Active,2024-09-19,,3,0.2213,133000,0.89,0,,Still Active,44.8
EMP_023954,Active,2024-09-19,,3,0.1531,154000,0.556,0,,Still Active,50.1
EMP_023955,Active,2024-09-19,,3,0.0901,91000,0.7905,0,,Still Active,57.9
EMP_023956,Active,2024-09-19,,3,0.1497,113000,0.5082,0,,Still Active,59.7
EMP_023957,Active,2024-09-19,,3,0.0236,96000,0.5166,0,,Still Active,58.2
EMP_023958,Active,2024-09-19,,3,0.094,108000,0.5977,0,,Still Active,55.2
EMP_023959,Active,2024-09-19,,3,0.2484,123000,0.7212,0,,Still Active,39.4
EMP_023960,Active,2024-09-20,,3,0.0005,83000,0.5912,0,,Still Active,71.2
EMP_023961,Active,2024-09-20,,3,0.1189,104000,0.7054,0,,Still Active,56.1
EMP_023962,Active,2024-09-20,,3,0.1407,95000,0.3992,0,,Still Active,58.8
EMP_023963,Active,2024-09-21,,3,0.0484,114000,0.7615,0,,Still Active,56.5
EMP_023964,Active,2024-09-21,,3,0.1073,148000,0.5502,0,,Still Active,58.0
EMP_023965,Active,2024-09-21,,3,0.1985,130000,0.9129,0,,Still Active,37.2
EMP_023966,Active,2024-09-21,,3,0.225,121000,0.9117,0,,Still Active,40.2
EMP_023967,Active,2024-09-21,,3,0.133,112000,0.8067,0,,Still Active,48.1
EMP_023968,Active,2024-09-21,,3,0.0038,134000,0.7474,0,,Still Active,55.1
EMP_023969,Active,2024-09-21,,3,0.0181,136000,0.5376,0,,Still Active,59.8
EMP_023970,Active,2024-09-21,,3,0.2474,167000,0.6471,0,,Still Active,46.2
EMP_023971,Active,2024-09-21,,3,0.1917,150000,0.7265,0,,Still Active,46.1
EMP_023972,Active,2024-09-21,,3,0.0889,102000,0.5117,0,,Still Active,58.9
EMP_023973,Active,2024-09-22,,3,0.1772,98000,0.7653,0,,Still Active,42.6
EMP_023974,Active,2024-09-22,,3,-0.0238,131000,0.4718,0,,Still Active,66.3
EMP_023975,Active,2024-09-22,,3,0.1324,94000,0.6742,0,,Still Active,51.6
EMP_023976,Active,2024-09-22,,3,0.1749,98000,0.7166,0,,Still Active,51.5
EMP_023977,Active,2024-09-22,,3,0.0949,108000,0.5694,0,,Still Active,63.0
EMP_023978,Active,2024-09-22,,3,0.1382,95000,0.666,0,,Still Active,53.9
EMP_023979,Active,2024-09-22,,3,-0.0132,132000,0.7872,0,,Still Active,57.5
EMP_023980,Active,2024-09-22,,3,0.0879,137000,0.832,0,,Still Active,51.6
EMP_023981,Active,2024-09-22,,3,0.0542,141000,0.646,0,,Still Active,50.6
EMP_023982,Active,2024-09-23,,3,0.0212,129000,0.715,0,,Still Active,58.9
EMP_023983,Active,2024-09-23,,3,0.1739,110000,0.8409,0,,Still Active,40.7
EMP_023984,Active,2024-09-23,,3,0.14,106000,0.5682,0,,Still Active,59.2
EMP_023985,Active,2024-09-23,,3,0.1312,94000,0.5342,0,,Still Active,56.6
EMP_023986,Active,2024-09-23,,3,0.0246,96000,0.6317,0,,Still Active,58.5
EMP_023987,Active,2024-09-23,,3,0.2593,168000,0.9025,0,,Still Active,38.2
EMP_023988,Active,2024-09-23,,3,0.1102,104000,0.7743,0,,Still Active,54.1
EMP_023989,Active,2024-09-23,,3,0.0768,90000,0.5625,0,,Still Active,68.6
EMP_023990,Active,2024-09-23,,3,0.0247,101000,0.674,0,,Still Active,61.6
EMP_023991,Active,2024-09-24,,3,0.1035,139000,0.673,0,,Still Active,52.5
EMP_023992,Active,2024-09-24,,3,0.0399,113000,0.5766,0,,Still Active,57.4
EMP_023993,Active,2024-09-24,,3,0.0686,156000,0.7394,0,,Still Active,61.0
EMP_023994,Active,2024-09-24,,3,0.2343,100000,0.679,0,,Still Active,51.1
EMP_023995,Active,2024-09-24,,3,0.1155,141000,0.7261,0,,Still Active,50.6
EMP_023996,Active,2024-09-24,,3,0.0116,148000,0.4583,0,,Still Active,60.2
EMP_023997,Active,2024-09-24,,3,0.1005,92000,0.7281,0,,Still Active,53.9
EMP_023998,Active,2024-09-24,,3,-0.0332,78000,0.5783,0,,Still Active,66.7
EMP_023999,Active,2024-09-24,,3,0.2034,161000,0.6106,0,,Still Active,47.5
EMP_024000,Active,2024-09-24,,3,0.0653,89000,0.7227,0,,Still Active,56.2
EMP_024001,Active,2024-09-24,,3,0.1566,146000,0.8878,0,,Still Active,50.7
EMP_024002,Active,2024-09-24,,3,0.0066,84000,0.5647,0,,Still Active,54.6
EMP_024003,Active,2024-09-25,,3,0.031,138000,0.8188,0,,Still Active,52.0
EMP_024004,Active,2024-09-25,,3,-0.0239,131000,0.7129,0,,Still Active,59.3
EMP_024005,Active,2024-09-25,,3,0.0864,90000,0.6652,0,,Still Active,50.3
EMP_024006,Active,2024-09-25,,3,0.1619,94000,0.5856,0,,Still Active,53.5
EMP_024007,Active,2024-09-25,,3,0.04,139000,0.8655,0,,Still Active,53.8
EMP_024008,Active,2024-09-25,,3,0.1385,152000,0.6812,0,,Still Active,50.9
EMP_024009,Active,2024-09-26,,3,0.1703,156000,0.6419,0,,Still Active,53.3
EMP_024010,Active,2024-09-26,,3,0.1552,154000,0.7361,0,,Still Active,42.4
EMP_024011,Active,2024-09-26,,3,0.0341,102000,0.6878,0,,Still Active,62.8
EMP_024012,Active,2024-09-26,,3,0.1184,150000,0.4791,0,,Still Active,53.9
EMP_024013,Active,2024-09-26,,3,-0.054,76000,0.6019,0,,Still Active,68.1
EMP_024014,Active,2024-09-26,,3,0.0512,114000,0.6844,0,,Still Active,55.5
EMP_024015,Active,2024-09-26,,3,-0.0052,108000,0.6141,0,,Still Active,61.5
EMP_024016,Active,2024-09-26,,3,0.0453,103000,0.7067,0,,Still Active,54.4
EMP_024017,Active,2024-09-27,,3,0.2176,163000,0.6981,0,,Still Active,47.3
EMP_024018,Active,2024-09-27,,3,0.1113,109000,0.5375,0,,Still Active,69.9
EMP_024019,Active,2024-09-27,,3,0.1168,121000,0.6796,0,,Still Active,60.0
EMP_024020,Active,2024-09-27,,3,0.0977,108000,0.485,0,,Still Active,68.4
EMP_024021,Active,2024-09-27,,3,0.1293,142000,0.6537,0,,Still Active,62.0
EMP_024022,Active,2024-09-27,,3,0.1594,126000,0.8753,0,,Still Active,45.9
EMP_024023,Active,2024-09-27,,3,0.2224,154000,0.8414,0,,Still Active,39.7
EMP_024024,Active,2024-09-27,,3,0.1559,96000,0.6548,0,,Still Active,51.4
EMP_024025,Active,2024-09-27,,3,0.1312,106000,0.6719,0,,Still Active,58.7
EMP_024026,Active,2024-09-27,,3,0.1775,157000,0.776,0,,Still Active,49.8
EMP_024027,Active,2024-09-27,,3,0.1475,107000,0.8873,0,,Still Active,46.6
EMP_024028,Active,2024-09-28,,3,0.0955,146000,0.7037,0,,Still Active,58.4
EMP_024029,Active,2024-09-28,,3,0.069,116000,0.5996,0,,Still Active,53.5
EMP_024030,Active,2024-09-28,,3,0.1287,142000,0.7172,0,,Still Active,58.6
EMP_024031,Active,2024-09-28,,3,0.0396,113000,0.6727,0,,Still Active,59.9
EMP_024032,Active,2024-09-28,,3,0.1368,166000,0.6174,0,,Still Active,62.3
EMP_024033,Active,2024-09-28,,3,0.0731,89000,0.5255,0,,Still Active,66.0
EMP_024034,Active,2024-09-29,,3,0.0131,148000,0.5931,0,,Still Active,59.1
EMP_024035,Active,2024-09-29,,3,0.147,113000,0.6623,0,,Still Active,57.9
EMP_024036,Active,2024-09-29,,3,0.0063,109000,0.6334,0,,Still Active,57.7
EMP_024037,Active,2024-09-29,,3,0.0669,89000,0.7778,0,,Still Active,54.2
EMP_024038,Active,2024-09-29,,3,0.1334,152000,0.8457,0,,Still Active,51.8
EMP_024039,Active,2024-09-29,,3,0.0146,110000,0.5173,0,,Still Active,65.8
EMP_024040,Active,2024-09-29,,3,0.0382,139000,0.475,0,,Still Active,68.4
EMP_024041,Active,2024-09-29,,3,0.2076,119000,0.6266,0,,Still Active,48.8
EMP_024042,Active,2024-09-29,,3,-0.0028,133000,0.6585,0,,Still Active,63.7
EMP_024043,Active,2024-09-29,,3,0.1297,123000,0.6926,0,,Still Active,46.8
EMP_024044,Active,2024-09-29,,3,0.2407,122000,0.9073,0,,Still Active,45.4
EMP_024045,Active,2024-09-29,,3,0.1141,149000,0.9577,0,,Still Active,45.1
EMP_024046,Active,2024-09-29,,3,0.0705,116000,0.7383,0,,Still Active,53.8
EMP_024047,Active,2024-09-30,,3,0.0338,138000,0.8408,0,,Still Active,58.0
EMP_024048,Active,2024-09-30,,3,0.1968,175000,0.6802,0,,Still Active,44.8
EMP_024049,Active,2024-09-30,,3,0.1008,147000,0.565,0,,Still Active,59.4
EMP_024050,Active,2024-09-30,,3,0.0433,139000,0.4991,0,,Still Active,67.1
EMP_024051,Active,2024-10-01,,2,-0.0569,78000,0.7104,0,,Still Active,75.6
EMP_024052,Active,2024-10-01,,2,0.1362,95000,0.7104,0,,Still Active,59.1
EMP_024053,Active,2024-10-01,,2,0.0369,112000,0.7104,0,,Still Active,55.5
EMP_024054,Active,2024-10-01,,2,0.1216,150000,0.7104,0,,Still Active,44.3
EMP_024055,Active,2024-10-01,,2,0.1427,112000,0.7104,0,,Still Active,50.2
EMP_024056,Active,2024-10-01,,2,0.0966,138000,0.7104,0,,Still Active,51.0
EMP_024057,Active,2024-10-01,,2,0.209,98000,0.7104,0,,Still Active,42.1
EMP_024058,Active,2024-10-01,,2,0.13,123000,0.7104,0,,Still Active,48.5
EMP_024059,Active,2024-10-01,,2,0.0531,88000,0.7104,0,,Still Active,55.1
EMP_024060,Active,2024-10-01,,2,0.0861,118000,0.7104,0,,Still Active,53.6
EMP_024061,Active,2024-10-01,,2,0.0076,127000,0.7104,0,,Still Active,56.7
EMP_024062,Active,2024-10-01,,2,0.1206,93000,0.7104,0,,Still Active,50.4
EMP_024063,Active,2024-10-02,,2,0.1695,147000,0.7104,0,,Still Active,49.5
EMP_024064,Active,2024-10-02,,2,0.1769,172000,0.7104,0,,Still Active,46.6
EMP_024065,Active,2024-10-02,,2,0.0776,144000,0.7104,0,,Still Active,48.1
EMP_024066,Active,2024-10-02,,2,0.1702,115000,0.7104,0,,Still Active,52.8
EMP_024067,Active,2024-10-02,,2,0.157,155000,0.7104,0,,Still Active,50.6
EMP_024068,Active,2024-10-02,,2,0.0652,142000,0.7104,0,,Still Active,66.8
EMP_024069,Active,2024-10-02,,2,0.1571,169000,0.7104,0,,Still Active,51.3
EMP_024070,Active,2024-10-02,,2,0.1256,94000,0.7104,0,,Still Active,60.4
EMP_024071,Active,2024-10-02,,2,0.131,123000,0.7104,0,,Still Active,49.2
EMP_024072,Active,2024-10-03,,2,0.1195,93000,0.7104,0,,Still Active,46.6
EMP_024073,Active,2024-10-03,,2,0.1367,106000,0.7104,0,,Still Active,51.9
EMP_024074,Active,2024-10-03,,2,0.2832,171000,0.7104,0,,Still Active,34.0
EMP_024075,Active,2024-10-03,,2,0.1362,123000,0.7104,0,,Still Active,48.8
EMP_024076,Active,2024-10-03,,2,0.1479,124000,0.7104,0,,Still Active,48.8
EMP_024077,Active,2024-10-03,,2,0.1315,151000,0.7104,0,,Still Active,43.9
EMP_024078,Active,2024-10-03,,2,0.1156,104000,0.7104,0,,Still Active,56.6
EMP_024079,Active,2024-10-03,,2,0.0167,128000,0.7104,0,,Still Active,62.7
EMP_024080,Active,2024-10-03,,2,0.1119,140000,0.7104,0,,Still Active,46.9
EMP_024081,Active,2024-10-03,,2,-0.0344,129000,0.7104,0,,Still Active,69.3
EMP_024082,Active,2024-10-04,,2,0.0697,116000,0.7104,0,,Still Active,51.2
EMP_024083,Active,2024-10-04,,2,0.1996,151000,0.7104,0,,Still Active,46.3
EMP_024084,Active,2024-10-04,,2,-0.0145,132000,0.7104,0,,Still Active,62.9
EMP_024085,Active,2024-10-04,,2,0.0576,141000,0.7104,0,,Still Active,76.0
EMP_024086,Active,2024-10-04,,2,0.113,109000,0.7104,0,,Still Active,51.4
EMP_024087,Active,2024-10-04,,2,0.0686,156000,0.7104,0,,Still Active,58.4
EMP_024088,Active,2024-10-04,,2,-0.076,91000,0.7104,0,,Still Active,73.0
EMP_024089,Active,2024-10-04,,2,0.1473,153000,0.7104,0,,Still Active,48.0
EMP_024090,Active,2024-10-04,,2,0.0335,138000,0.7104,0,,Still Active,57.5
EMP_024091,Active,2024-10-05,,2,0.1407,152000,0.7104,0,,Still Active,52.3
EMP_024092,Active,2024-10-05,,2,0.121,150000,0.7104,0,,Still Active,51.0
EMP_024093,Active,2024-10-05,,2,0.1743,115000,0.7104,0,,Still Active,52.3
EMP_024094,Active,2024-10-05,,2,0.255,158000,0.7104,0,,Still Active,46.6
EMP_024095,Active,2024-10-05,,2,0.2315,155000,0.7104,0,,Still Active,38.7
EMP_024096,Active,2024-10-05,,2,0.0848,101000,0.7104,0,,Still Active,59.4
EMP_024097,Active,2024-10-05,,2,-0.0041,80000,0.7104,0,,Still Active,63.2
EMP_024098,Active,2024-10-05,,2,0.0663,116000,0.7104,0,,Still Active,63.1
EMP_024099,Active,2024-10-05,,2,0.0492,140000,0.7104,0,,Still Active,53.5
EMP_024100,Active,2024-10-05,,2,0.0466,140000,0.7104,0,,Still Active,61.5
EMP_024101,Active,2024-10-05,,2,0.0753,136000,0.7104,0,,Still Active,56.9
EMP_024102,Active,2024-10-06,,2,0.0587,88000,0.7104,0,,Still Active,52.5
EMP_024103,Active,2024-10-06,,2,-0.0494,79000,0.7104,0,,Still Active,72.1
EMP_024104,Active,2024-10-06,,2,0.1145,93000,0.7104,0,,Still Active,46.9
EMP_024105,Active,2024-10-06,,2,0.0582,141000,0.7104,0,,Still Active,50.0
EMP_024106,Active,2024-10-06,,2,0.1697,156000,0.7104,0,,Still Active,51.7
EMP_024107,Active,2024-10-06,,2,0.0474,132000,0.7104,0,,Still Active,49.9
EMP_024108,Active,2024-10-06,,2,0.0958,91000,0.7104,0,,Still Active,47.4
EMP_024109,Active,2024-10-06,,2,0.1361,112000,0.7104,0,,Still Active,62.7
EMP_024110,Active,2024-10-07,,2,0.1219,105000,0.7104,0,,Still Active,52.9
EMP_024111,Active,2024-10-07,,2,0.0624,104000,0.7104,0,,Still Active,67.4
EMP_024112,Active,2024-10-07,,2,0.0769,90000,0.7104,0,,Still Active,49.8
EMP_024113,Active,2024-10-07,,2,0.2357,115000,0.7104,0,,Still Active,37.8
EMP_024114,Active,2024-10-07,,2,0.0237,95000,0.7104,0,,Still Active,67.1
EMP_024115,Active,2024-10-07,,2,0.122,93000,0.7104,0,,Still Active,53.1
EMP_024116,Active,2024-10-07,,2,0.0247,137000,0.7104,0,,Still Active,67.4
EMP_024117,Active,2024-10-07,,2,0.045,84000,0.7104,0,,Still Active,55.1
EMP_024118,Active,2024-10-07,,2,0.1093,162000,0.7104,0,,Still Active,50.3
EMP_024119,Active,2024-10-07,,2,0.1174,104000,0.7104,0,,Still Active,48.1
EMP_024120,Active,2024-10-07,,2,0.0855,88000,0.7104,0,,Still Active,59.8
EMP_024121,Active,2024-10-07,,2,0.0884,91000,0.7104,0,,Still Active,45.0
EMP_024122,Active,2024-10-08,,2,0.1022,103000,0.7104,0,,Still Active,63.1
EMP_024123,Active,2024-10-08,,2,0.1072,139000,0.7104,0,,Still Active,58.9
EMP_024124,Active,2024-10-08,,2,0.1945,160000,0.7104,0,,Still Active,34.5
EMP_024125,Active,2024-10-08,,2,0.0896,91000,0.7104,0,,Still Active,54.5
EMP_024126,Active,2024-10-08,,2,-0.0024,108000,0.7104,0,,Still Active,60.9
EMP_024127,Active,2024-10-08,,2,0.0004,98000,0.7104,0,,Still Active,58.8
EMP_024128,Active,2024-10-08,,2,0.0869,90000,0.7104,0,,Still Active,52.4
EMP_024129,Active,2024-10-08,,2,0.0691,105000,0.7104,0,,Still Active,59.2
EMP_024130,Active,2024-10-08,,2,0.0779,106000,0.7104,0,,Still Active,55.8
EMP_024131,Active,2024-10-08,,2,0.1488,93000,0.7104,0,,Still Active,41.5
EMP_024132,Active,2024-10-08,,2,0.1231,93000,0.7104,0,,Still Active,49.8
EMP_024133,Active,2024-10-08,,2,-0.0209,131000,0.7104,0,,Still Active,63.6
EMP_024134,Active,2024-10-08,,2,0.0451,153000,0.7104,0,,Still Active,53.8
EMP_024135,Active,2024-10-09,,2,0.13,91000,0.7104,0,,Still Active,53.1
EMP_024136,Active,2024-10-09,,2,-0.0117,107000,0.7104,0,,Still Active,65.9
EMP_024137,Active,2024-10-09,,2,-0.0056,145000,0.7104,0,,Still Active,64.5
EMP_024138,Active,2024-10-09,,2,0.0003,134000,0.7104,0,,Still Active,70.0
EMP_024139,Active,2024-10-09,,2,0.1129,140000,0.7104,0,,Still Active,56.2
EMP_024140,Active,2024-10-09,,2,0.1204,150000,0.7104,0,,Still Active,48.8
EMP_024141,Active,2024-10-09,,2,0.0993,102000,0.7104,0,,Still Active,50.0
EMP_024142,Active,2024-10-09,,2,0.0648,99000,0.7104,0,,Still Active,64.2
EMP_024143,Active,2024-10-09,,2,0.1397,152000,0.7104,0,,Still Active,49.1
EMP_024144,Active,2024-10-09,,2,0.0249,129000,0.7104,0,,Still Active,61.9
EMP_024145,Active,2024-10-09,,2,0.1415,112000,0.7104,0,,Still Active,45.3
EMP_024146,Active,2024-10-09,,2,0.1352,112000,0.7104,0,,Still Active,55.6
EMP_024147,Active,2024-10-10,,2,0.1445,112000,0.7104,0,,Still Active,56.5
EMP_024148,Active,2024-10-10,,2,0.0514,114000,0.7104,0,,Still Active,47.3
EMP_024149,Active,2024-10-10,,2,-0.0311,129000,0.7104,0,,Still Active,65.5
EMP_024150,Active,2024-10-10,,2,0.1147,121000,0.7104,0,,Still Active,51.0
EMP_024151,Active,2024-10-10,,2,0.1928,159000,0.7104,0,,Still Active,57.2
EMP_024152,Active,2024-10-11,,2,0.2002,118000,0.7104,0,,Still Active,49.2
EMP_024153,Active,2024-10-11,,2,-0.0078,145000,0.7104,0,,Still Active,56.4
EMP_024154,Active,2024-10-11,,2,0.0549,114000,0.7104,0,,Still Active,56.0
EMP_024155,Active,2024-10-11,,2,-0.0041,125000,0.7104,0,,Still Active,65.1
EMP_024156,Active,2024-10-11,,2,0.0666,89000,0.7104,0,,Still Active,59.5
EMP_024157,Active,2024-10-11,,2,0.1727,148000,0.7104,0,,Still Active,48.5
EMP_024158,Active,2024-10-11,,2,0.0466,140000,0.7104,0,,Still Active,55.2
EMP_024159,Active,2024-10-11,,2,0.1926,159000,0.7104,0,,Still Active,46.6
EMP_024160,Active,2024-10-11,,2,0.1841,128000,0.7104,0,,Still Active,40.3
EMP_024161,Active,2024-10-11,,2,0.0819,101000,0.7104,0,,Still Active,49.2
EMP_024162,Active,2024-10-11,,2,0.0479,98000,0.7104,0,,Still Active,61.4
EMP_024163,Active,2024-10-11,,2,0.0694,135000,0.7104,0,,Still Active,57.4
EMP_024164,Active,2024-10-12,,2,0.1317,105000,0.7104,0,,Still Active,48.9
EMP_024165,Active,2024-10-12,,2,0.2382,165000,0.7104,0,,Still Active,44.5
EMP_024166,Active,2024-10-12,,2,0.135,123000,0.7104,0,,Still Active,38.1
EMP_024167,Active,2024-10-12,,2,0.0986,91000,0.7104,0,,Still Active,54.2
EMP_024168,Active,2024-10-12,,2,0.1427,112000,0.7104,0,,Still Active,51.9
EMP_024169,Active,2024-10-12,,2,0.0554,133000,0.7104,0,,Still Active,54.7
EMP_024170,Active,2024-10-12,,2,0.1378,152000,0.7104,0,,Still Active,44.7
EMP_024171,Active,2024-10-12,,2,0.003,93000,0.7104,0,,Still Active,60.5
EMP_024172,Active,2024-10-12,,2,0.1084,109000,0.7104,0,,Still Active,51.7
EMP_024173,Active,2024-10-12,,2,0.0589,141000,0.7104,0,,Still Active,54.7
EMP_024174,Active,2024-10-12,,2,-0.0474,120000,0.7104,0,,Still Active,69.0
EMP_024175,Active,2024-10-13,,2,0.2547,117000,0.7104,0,,Still Active,47.5
